prob_cases,tot_death
165.0,7
105198.0,20913
76581.0,18464
208.0,84
195.0,12
1720.0,1843
426368.0,24509
132845.0,13235
143105.0,23366
65033.0,8182
68761.0,5527
162929.0,4542
0.0,7851
0.0,0
0.0,137
6871.0,1835
413236.0,34716
914.0,632
38077.0,7059
97840.0,11385
0.0,8481
68733.0,17975
497885.0,16948
65181.0,2202
1680.0,4978
0.0,0
116300.0,7953
146613.0,4329
307945.0,35572
75400.0,2415
0.0,7214
153594.0,27590
74231.0,3555
0.0,47086
9341.0,713
60628.0,3262
0.0,39698
0.0,7586
0.0,29496
61969.0,2024
61119.0,16473
49624.0,1658
0.0,35725
52361.0,9160
1720.0,1477
0.0,231
4176.0,215
77336.0,2492
9655.0,704
174874.0,14818
33374.0,2777
0.0,5598
5186.0,2568
0.0,16
10193.0,751
90899.0,6645
74795.0,18388
237618.0,19181
259769.0,30632
65.0,166
67169.0,17779
170632.0,14648
0.0,781
8672.0,655
22849.0,2935
35861.0,1974
76073.0,10528
6093.0,1763
1131.0,396
166166.0,24841
148212.0,10991
19667.0,903
4533.0,500
30321.0,6414
0.0,0
0.0,0
215203.0,11755
0.0,0
18134.0,839
0.0,30135
473089.0,19563
6090.0,1252
99410.0,4951
417636.0,15828
21225.0,1243
77996.0,18561
0.0,244
209951.0,17422
1720.0,2252
525376.0,26326
10456.0,2094
209198.0,68796
0.0,0
15577.0,784
57096.0,15864
288822.0,31987
1265.0,197
425115.0,16214
0.0,29432
456.0,26
12557.0,1699
0.0,3536
8619.0,655
37340.0,1865
104355.0,7429
0.0,60203
141362.0,4026
0.0,0
451484.0,16703
75619.0,10648
27142.0,3036
0.0,0
62099.0,2064
138752.0,22989
72367.0,17021
441952.0,16404
0.0,26223
1.0,0
1613.0,559
0.0,2412
87771.0,11054
13680.0,866
37863.0,3454
294370.0,33634
60549.0,3261
86756.0,9054
0.0,917
0.0,20
472.0,554
148861.0,23781
420427.0,16046
33479.0,1820
0.0,0
34908.0,1952
14610.0,2410
67915.0,16865
495604.0,16931
223250.0,29053
425626.0,16217
513906.0,20431
61057.0,2840
2220.0,93
0.0,26291
11473.0,793
56753.0,3105
30164.0,8282
0.0,0
0.0,0
0.0,23989
59695.0,3204
277915.0,31114
3525.0,155
141066.0,13662
96207.0,4895
112450.0,3562
916.0,640
0.0,0
16963.0,1980
745.0,646
384.0,125
297689.0,20227
340669.0,36744
615857.0,22041
220225.0,15120
51412.0,3029
333780.0,36407
0.0,426
631.0,42
406.0,208
141703.0,4191
0.0,0
0.0,7783
611115.0,21919
0.0,2460
512748.0,17004
25832.0,2984
219207.0,11940
80.0,1505
2841.0,281
861.0,6441
10316.0,698
47587.0,6090
0.0,117
6477.0,1793
90889.0,11180
0.0,2918
0.0,0
33041.0,1796
113221.0,5166
18416.0,858
10845.0,729
86220.0,11034
0.0,7693
18072.0,7819
247480.0,14469
1543.0,61
369.0,121
0.0,53828
18348.0,6783
0.0,37898
34528.0,6769
223435.0,12999
168016.0,64037
59601.0,3538
274239.0,15136
18823.0,1080
157047.0,4394
103579.0,4993
18779.0,897
1175.0,7465
232704.0,29681
60862.0,1828
6300.0,6087
422447.0,16169
219599.0,18224
0.0,7164
605.0,41
0.0,22946
0.0,865
51910.0,6745
609487.0,21866
161217.0,28230
0.0,0
0.0,7607
0.0,98
0.0,763
0.0,4730
0.0,39777
328110.0,13777
310051.0,13568
215979.0,14991
0.0,0
2674.0,882
0.0,5936
257958.0,31502
0.0,8590
91126.0,11194
28711.0,1637
1720.0,2206
0.0,0
30485.0,8288
3552.0,334
0.0,36953
148961.0,11068
5853.0,1757
65669.0,8253
141531.0,4164
0.0,3095
22767.0,2925
536493.0,20652
2763.0,1853
105691.0,21067
11420.0,2189
6926.0,1844
859.0,548
130742.0,26505
239973.0,30299
475170.0,16755
1740.0,2633
0.0,130
30811.0,2850
161974.0,24448
85003.0,11000
143090.0,10581
507990.0,26044
0.0,0
104670.0,5001
0.0,7884
0.0,2691
0.0,0
91550.0,4730
2490.0,1611
4713.0,9751
73009.0,2347
389024.0,22041
48344.0,13124
299226.0,33192
2189.0,5371
0.0,4750
0.0,55235
148134.0,4334
97122.0,4933
164491.0,64085
96501.0,11343
4793.0,1695
0.0,13727
0.0,26535
162929.0,4542
104024.0,20409
132289.0,26614
120279.0,8042
250815.0,19599
616.0,94
0.0,1088
90.0,140
417148.0,15805
109147.0,7591
85158.0,11000
0.0,8520
70010.0,3481
0.0,8211
45586.0,2379
0.0,8240
556269.0,20867
227053.0,13175
66998.0,2954
130421.0,26477
0.0,0
0.0,0
0.0,24121
370804.0,38038
73595.0,2351
0.0,539
21151.0,7832
66517.0,3450
1000.0,6911
0.0,8622
0.0,2756
1901.0,5322
0.0,0
15806.0,918
10622.0,6260
12818.0,1718
51498.0,2753
5207.0,4698
2440.0,4530
0.0,0
276205.0,31047
37382.0,2052
0.0,337
0.0,0
28449.0,3104
107323.0,7526
0.0,0
0.0,0
113571.0,5171
43246.0,12008
609487.0,21866
1417.0,8083
0.0,0
25243.0,1009
5781.0,477
0.0,30
186365.0,28790
2006.0,3868
297322.0,33998
0.0,18
0.0,293
0.0,10173
34654.0,1946
283539.0,31455
73771.0,2382
112738.0,12667
0.0,434
30766.0,2479
60016.0,7375
53077.0,15110
79128.0,10850
260931.0,13029
0.0,16
0.0,0
0.0,10272
232704.0,29681
151.0,7
65049.0,8185
0.0,31
354005.0,37428
455701.0,25304
304736.0,33306
10065.0,747
158423.0,14074
314571.0,36002
196317.0,14464
66997.0,2282
0.0,0
7092.0,1864
33229.0,1820
0.0,163
31720.0,1826
4953.0,507
78719.0,22250
519.0,90
48284.0,2505
0.0,0
0.0,4543
74957.0,18400
6169.0,1766
22654.0,941
166034.0,11615
6686.0,1813
888.0,612
0.0,854
0.0,25552
74136.0,21584
0.0,29258
326664.0,33571
2873.0,1291
55577.0,1716
196661.0,14475
22920.0,7141
85107.0,6356
1720.0,1981
259769.0,30632
1721.0,788
76839.0,18467
224254.0,18591
1294.0,191
101196.0,4967
24360.0,1436
7042.0,1363
391.0,207
0.0,13292
0.0,1024
12164.0,1651
12918.0,750
0.0,289
55594.0,4860
0.0,8160
4066.0,955
70417.0,18117
0.0,36694
58238.0,16086
70623.0,16961
3247.0,4800
145995.0,4326
0.0,2460
114125.0,7814
89585.0,9207
0.0,58659
37614.0,1871
10300.0,3433
24086.0,1526
78783.0,3180
508847.0,16982
0.0,2974
80756.0,10914
16024.0,790
62365.0,3806
64422.0,7954
484063.0,20270
0.0,0
16184.0,2621
63934.0,2140
55121.0,3122
0.0,8561
13185.0,858
17247.0,996
76741.0,2465
211.0,306
144.0,7
38413.0,1367
73827.0,3092
19641.0,3010
437038.0,25112
0.0,18343
545.0,37
58385.0,7274
0.0,447
96207.0,4895
8722.0,1939
28617.0,8137
0.0,24935
32993.0,1791
24365.0,7904
2863.0,423
282985.0,31406
59698.0,1804
0.0,7147
492.0,560
2070.0,3964
0.0,303
223288.0,18544
760.0,400
0.0,38410
0.0,17944
32038.0,1840
65413.0,2219
497432.0,16946
473938.0,19953
504.0,142
0.0,60273
212928.0,69507
62794.0,2855
0.0,0
124546.0,22561
479025.0,16812
190924.0,13514
0.0,29842
613066.0,21971
394.0,1838
65181.0,2202
9974.0,747
0.0,31
68409.0,3467
121606.0,8061
0.0,158
0.0,0
0.0,229
7195.0,4109
9597.0,720
104236.0,4994
78783.0,3180
91933.0,18156
66517.0,3450
0.0,29985
71289.0,18170
33265.0,2768
231759.0,28883
183624.0,11861
47976.0,13816
8970.0,5363
0.0,51
528115.0,20498
109890.0,7609
0.0,5904
80057.0,2564
114142.0,7817
205180.0,12242
2042.0,4460
18950.0,899
14202.0,1783
0.0,29083
65433.0,17569
129778.0,26370
1932.0,4204
0.0,0
225042.0,29056
73993.0,17081
42606.0,5529
0.0,33446
79755.0,10874
0.0,0
30068.0,8282
78817.0,6066
10003.0,5703
3111.0,2067
0.0,0
105661.0,21063
6316.0,1392
864.0,564
0.0,0
4242.0,482
381787.0,38464
1970.0,4413
137805.0,13510
28486.0,3111
63860.0,17391
614827.0,22032
39567.0,5256
7534.0,1524
23138.0,2944
7235.0,3144
888.0,611
2438.0,372
1417.0,8097
284.0,102
420399.0,23854
0.0,0
17846.0,7572
0.0,3248
41794.0,11370
239973.0,30299
509552.0,16986
140.0,7
77777.0,2493
28472.0,3104
0.0,0
80719.0,10914
219047.0,29955
215461.0,29808
8288.0,1518
471681.0,25548
1154.0,792
123376.0,3666
18238.0,845
35787.0,2912
38935.0,2154
72735.0,18246
82277.0,3271
22394.0,7090
150.0,366
3152.0,803
5261.0,1713
0.0,9660
0.0,0
23181.0,2949
61223.0,3381
449240.0,16548
0.0,1933
90681.0,11393
43075.0,7567
128948.0,26273
752.0,152
0.0,0
85593.0,3327
57017.0,7240
416501.0,15772
7546.0,596
75430.0,10591
538485.0,20673
642.0,1987
21382.0,929
0.0,0
0.0,28220
5192.0,321
1279.0,459
7093.0,1865
0.0,26335
36871.0,9625
0.0,38601
157679.0,11649
0.0,3490
200095.0,67774
164491.0,63891
5150.0,1709
8104.0,5959
7374.0,1465
123590.0,8105
0.0,8252
90453.0,11163
2126.0,4465
0.0,17
62730.0,17276
0.0,0
86781.0,11045
209727.0,17366
4182.0,1608
71899.0,3504
476537.0,20124
0.0,39536
0.0,82
4280.0,1003
1132.0,7369
10437.0,766
50540.0,4409
0.0,0
23000.0,8469
603442.0,21692
1720.0,1924
57129.0,9274
2144.0,4468
0.0,0
309.0,105
17366.0,6701
2025.0,306
152686.0,4363
45058.0,1603
0.0,0
193486.0,14390
0.0,0
0.0,11162
0.0,37840
1.0,784
306302.0,33337
12360.0,798
0.0,5
606474.0,21769
35809.0,1845
52949.0,6936
0.0,0
0.0,0
96365.0,11343
105134.0,12386
44012.0,2327
0.0,2763
0.0,0
199079.0,14514
16820.0,3741
194.0,69
0.0,37956
6902.0,1266
6.0,1197
309054.0,33374
28605.0,3112
92750.0,11299
271803.0,30901
101732.0,4973
13433.0,6670
0.0,3624
213719.0,11687
4089.0,1596
308894.0,35706
859.0,547
70659.0,3481
614827.0,22032
503801.0,20370
281098.0,31326
2709.0,1849
24594.0,994
163247.0,4548
38534.0,2105
1990.0,4444
192052.0,15943
58.0,134
85593.0,3327
3387.0,2174
0.0,0
107174.0,21186
0.0,294
76115.0,3146
224974.0,18638
511540.0,26106
0.0,0
0.0,4058
153474.0,13941
0.0,0
0.0,30747
23884.0,2372
2224.0,337
2143.0,326
4242.0,1618
350938.0,37291
105637.0,21062
9079.0,1563
104234.0,7416
254644.0,30515
4222.0,5169
0.0,0
115129.0,7883
10253.0,1595
6964.0,1852
0.0,62999
1570.0,925
0.0,28591
0.0,1647
7460.0,1494
0.0,8471
212928.0,69507
24626.0,7334
7123.0,6257
115501.0,7912
8748.0,1559
4073.0,956
46463.0,2426
96107.0,4867
6203.0,405
0.0,1188
14242.0,767
0.0,3988
141901.0,4197
38998.0,3580
259769.0,30632
9249.0,3361
7258.0,1437
0.0,4469
341.0,117
5519.0,1730
0.0,61
1928.0,8390
6586.0,1291
1143.0,787
20423.0,6934
110131.0,6932
543178.0,20746
442800.0,16418
498054.0,20338
56790.0,8614
0.0,2349
100081.0,4954
0.0,26075
114527.0,5198
192973.0,14349
6262.0,1772
54961.0,7106
0.0,0
26084.0,3001
6695.0,1813
0.0,0
121064.0,25206
15789.0,7214
0.0,60135
10434.0,6255
197540.0,28869
60674.0,7406
0.0,5863
6945.0,1850
74294.0,8537
387673.0,14645
57203.0,19932
9579.0,5581
74231.0,3555
68.0,189
0.0,17771
32745.0,3030
1068.0,812
107544.0,12491
0.0,0
74949.0,3566
22787.0,7125
32461.0,2631
73272.0,2346
74315.0,2402
0.0,0
2840.0,1966
63659.0,2134
0.0,0
111.0,2
112641.0,5156
22609.0,8427
31334.0,1803
25781.0,7974
38794.0,8909
755.0,49
0.0,38966
0.0,0
17242.0,802
24609.0,1448
0.0,0
94167.0,4807
9113.0,6524
39972.0,2190
1026.0,717
0.0,21
16290.0,955
0.0,4655
112526.0,10386
0.0,8622
89323.0,11093
305491.0,35007
180828.0,25429
3091.0,1355
231277.0,12259
191893.0,14201
156074.0,4370
2703.0,1845
6516.0,1796
0.0,0
10940.0,786
33005.0,1801
109202.0,5060
106682.0,7504
182946.0,15299
1131.0,393
121936.0,22034
8012.0,662
15427.0,929
5645.0,461
73076.0,10158
145645.0,10691
12178.0,1651
61661.0,1910
0.0,362
28932.0,1122
65605.0,8244
0.0,0
53074.0,6994
22567.0,2890
14300.0,6471
232704.0,29681
7175.0,1436
0.0,5066
0.0,0
51216.0,4483
1084.0,189
0.0,11590
0.0,5710
172460.0,25244
118621.0,12825
81325.0,2582
0.0,252
34997.0,8424
9057.0,707
67053.0,17768
599548.0,21610
0.0,7644
36634.0,2022
165994.0,9257
446.0,134
30704.0,1758
0.0,29911
33006.0,1791
258011.0,29634
307079.0,33349
74044.0,10318
8629.0,5242
62554.0,5244
116642.0,7962
175731.0,9652
61109.0,17105
502716.0,20358
0.0,0
95912.0,20382
7875.0,647
25961.0,2998
0.0,334
234156.0,29852
23411.0,1472
20610.0,924
53489.0,2963
34207.0,1929
11703.0,3579
4416.0,1025
2516.0,1620
38819.0,1904
106008.0,21114
37418.0,11266
38672.0,2116
5575.0,5413
296473.0,33027
0.0,104
147392.0,10791
35809.0,1845
114162.0,7821
0.0,81
67637.0,17843
171.0,67
473606.0,19356
216634.0,11837
96683.0,4927
191492.0,13960
204944.0,68087
473281.0,19609
60533.0,7402
459230.0,25360
152085.0,4363
242193.0,30332
5536.0,2677
15226.0,6536
10732.0,776
38150.0,1884
419234.0,15900
0.0,0
2082.0,1370
61843.0,2841
1635.0,4929
3.0,19
40225.0,2199
25248.0,2164
9081.0,1563
0.0,0
0.0,0
10389.0,3457
485027.0,20280
0.0,62822
129052.0,26294
11058.0,6286
0.0,3454
30205.0,1725
4141.0,1601
8868.0,6066
37645.0,8790
508.0,563
106451.0,21348
81272.0,17376
309438.0,35776
5066.0,1154
27328.0,1564
0.0,7478
6742.0,1251
37340.0,1865
172958.0,25244
59925.0,2813
7710.0,1888
0.0,0
42455.0,2280
212329.0,17581
0.0,0
8910.0,705
0.0,61027
0.0,3305
0.0,0
101005.0,7266
73.0,62
469035.0,18440
0.0,0
321971.0,36140
24186.0,8718
17080.0,799
0.0,37645
18480.0,861
107951.0,5047
0.0,25241
0.0,62044
473025.0,19653
2801.0,4502
568364.0,21024
8581.0,1931
4737.0,5707
4947.0,1098
36148.0,9421
328963.0,33595
158805.0,28134
0.0,29258
0.0,356
157756.0,4432
46116.0,13166
0.0,27878
18470.0,860
1702.0,8206
9441.0,705
55824.0,16269
154687.0,4366
33157.0,2739
666.0,552
433591.0,16309
90542.0,9299
0.0,3459
164491.0,64150
6036.0,3946
0.0,0
24494.0,4029
194525.0,27901
0.0,616
0.0,19210
84917.0,5798
76121.0,2464
11033.0,786
39933.0,5269
0.0,0
438.0,442
33041.0,1796
108997.0,21252
1.0,0
0.0,0
251749.0,30452
0.0,4129
92263.0,11269
202938.0,29019
3843.0,176
44594.0,12513
223738.0,18571
73934.0,8525
0.0,1573
132.0,207
40290.0,2201
6422.0,546
8306.0,671
0.0,0
0.0,8471
0.0,0
0.0,658
33320.0,1892
34151.0,8394
472391.0,19714
0.0,13647
8661.0,700
25448.0,2979
0.0,157
0.0,1341
79243.0,2513
24867.0,1572
0.0,28152
104305.0,7424
123186.0,25399
0.0,26472
11718.0,4768
0.0,0
343637.0,33760
0.0,26401
100616.0,4961
0.0,0
154224.0,27624
992.0,681
248226.0,30400
315112.0,33467
110726.0,5107
0.0,11104
0.0,2859
92656.0,20039
8095.0,1537
254644.0,30515
61223.0,3381
193762.0,14395
210393.0,14867
28.0,28
0.0,16
141448.0,4053
143534.0,4240
164491.0,63935
0.0,31
0.0,14900
12003.0,6324
7158.0,1866
102053.0,4981
1123.0,782
174718.0,11693
0.0,0
828.0,503
551822.0,26787
0.0,0
8757.0,1940
1302.0,4137
39120.0,2165
0.0,0
191499.0,15877
101260.0,7275
413628.0,15480
108567.0,12530
0.0,28
0.0,18754
422535.0,16172
8624.0,6019
84163.0,10973
10690.0,2109
22252.0,2822
0.0,0
82883.0,6256
0.0,0
1720.0,1603
4573.0,5650
30249.0,8282
0.0,2362
0.0,4372
77823.0,17223
700.0,46
15667.0,7185
13302.0,847
225414.0,15352
2776.0,1262
21498.0,930
9091.0,710
140.0,7
0.0,325
0.0,0
0.0,8622
73310.0,3512
10982.0,1523
32716.0,1876
7381.0,1466
30477.0,2451
0.0,2353
117513.0,24945
22792.0,5899
0.0,26886
199516.0,28644
0.0,2737
125312.0,12995
300428.0,13462
911.0,631
307945.0,35572
607.0,42
6171.0,2743
10720.0,1621
59768.0,16989
12215.0,1661
12286.0,1612
306852.0,35418
110.0,154
7806.0,647
15044.0,1830
76479.0,4322
0.0,0
89966.0,6079
699.0,1048
450452.0,25248
125142.0,22589
0.0,5761
5791.0,4737
210710.0,12409
91.0,45
297114.0,33087
50.0,150
44099.0,12238
0.0,0
6500.0,2920
396757.0,34497
0.0,37
0.0,6355
519639.0,20441
1720.0,649
38904.0,8925
1001.0,689
32443.0,8433
0.0,209
0.0,6983
374066.0,38121
0.0,2826
202938.0,29019
5881.0,1177
0.0,481
77380.0,2493
0.0,0
336.0,114
22529.0,1347
0.0,18173
444.0,1863
3071.0,800
0.0,4177
9499.0,2007
65647.0,2269
168016.0,64201
871.0,579
33635.0,2821
380805.0,14498
2678.0,4589
0.0,22710
40695.0,10936
15128.0,772
19.0,10
36162.0,1993
42047.0,2251
10170.0,3422
0.0,1983
60239.0,16359
45644.0,12957
0.0,24291
0.0,2502
0.0,0
91048.0,11180
2198.0,8722
33020.0,1796
2371.0,4501
4713.0,9945
0.0,62701
244100.0,14321
16422.0,7381
276381.0,30315
368004.0,15715
60326.0,3252
10525.0,725
53486.0,8418
372.0,1338
1.0,0
66296.0,2276
27789.0,3042
2619.0,114
0.0,61513
147083.0,10770
9447.0,719
0.0,0
253817.0,19712
137206.0,13466
103579.0,4993
3930.0,359
4956.0,2494
64193.0,3444
6081.0,405
209198.0,69027
144198.0,23432
0.0,16
64744.0,2193
352167.0,14051
510.0,142
83503.0,10941
19760.0,7725
124264.0,9519
89929.0,11129
0.0,56118
888.0,612
0.0,25667
0.0,4284
195002.0,14415
0.0,12745
69419.0,3001
132786.0,26645
280162.0,31244
150525.0,11378
1439.0,532
83437.0,22834
36748.0,8650
436381.0,25105
0.0,0
41046.0,2219
115354.0,7899
50074.0,14382
0.0,8354
0.0,22759
1720.0,705
0.0,5598
0.0,7443
1560.0,2257
22849.0,946
0.0,16
129.0,7
73198.0,2346
17937.0,1055
296047.0,33917
1972.0,4437
63942.0,9442
356588.0,37534
38340.0,8853
301915.0,33259
8843.0,703
119202.0,8014
103413.0,20229
12252.0,1665
0.0,7147
94484.0,6885
0.0,8520
35809.0,1845
303.0,20
141.0,341
128.0,184
0.0,28366
153265.0,4363
36906.0,11248
37931.0,8809
421.0,89
0.0,12
39752.0,10528
2222.0,2762
523707.0,26278
36100.0,8463
8568.0,695
25090.0,8864
0.0,0
11188.0,2160
286482.0,31557
0.0,0
63154.0,7666
11623.0,6316
0.0,0
0.0,5445
0.0,0
16858.0,2683
8512.0,693
230094.0,13391
78788.0,2508
0.0,0
28883.0,1120
14561.0,1800
0.0,23122
0.0,2449
292123.0,32544
0.0,0
0.0,7528
0.0,7862
23498.0,1472
33736.0,1824
0.0,22
75454.0,2419
277915.0,31114
0.0,24056
0.0,2
17804.0,2764
187.0,70
313813.0,33444
0.0,235
0.0,303
345894.0,33811
8396.0,682
248226.0,30400
10191.0,724
716.0,49
7221.0,1869
9146.0,6095
209198.0,68796
61223.0,3381
65207.0,9556
12121.0,745
2257.0,246
3410.0,4860
1720.0,953
25602.0,1017
147097.0,24586
109721.0,21290
430998.0,24990
404296.0,22729
38648.0,2116
0.0,54320
0.0,0
32920.0,1741
8131.0,5146
0.0,6124
197070.0,14485
822.0,492
36145.0,1850
0.0,8590
0.0,6100
229732.0,12226
143576.0,13717
2521.0,4542
0.0,46
154285.0,11507
424591.0,34834
74481.0,10352
3736.0,872
203623.0,16799
247258.0,12670
78224.0,10825
172216.0,28518
7745.0,4190
29850.0,8279
0.0,182
29719.0,2415
0.0,0
27142.0,3036
177263.0,11730
4115.0,968
148501.0,8666
0.0,20995
291098.0,33340
12127.0,4850
77203.0,3155
424.0,25
382804.0,34266
100220.0,20851
2073.0,4071
60918.0,1828
0.0,1151
33177.0,4260
15306.0,918
61749.0,3745
3788.0,1537
115032.0,7037
82805.0,4453
185417.0,11879
58074.0,3172
0.0,12795
13627.0,1760
17544.0,2483
0.0,39856
0.0,31017
1645.0,246
208284.0,14836
0.0,0
26605.0,1036
104654.0,7436
7967.0,5932
56306.0,1728
0.0,23665
18437.0,858
0.0,27299
6789.0,3015
78231.0,2499
430647.0,24974
0.0,6067
33229.0,1820
0.0,79
60447.0,17055
193.0,12
220398.0,18326
71686.0,8438
311734.0,33423
13945.0,879
33736.0,1824
54423.0,15502
16836.0,7476
13054.0,1679
69764.0,2327
135902.0,23982
70659.0,3490
0.0,1
57927.0,3162
56523.0,7208
0.0,0
228355.0,28090
362861.0,37774
168016.0,64328
0.0,12569
317.0,20
840.0,538
1483.0,223
144115.0,13728
159.0,7
283539.0,31455
147.0,169
0.0,0
390608.0,38919
256800.0,30572
0.0,0
0.0,0
0.0,36792
0.0,0
16277.0,1911
42119.0,11486
2832.0,1277
0.0,45520
11044.0,3524
930.0,652
372487.0,34159
345177.0,33792
158058.0,4445
63259.0,7687
193570.0,66625
355.0,118
23047.0,2940
4147.0,2352
0.0,23472
62126.0,3423
96817.0,11361
1720.0,608
100.0,144
0.0,28
61749.0,3745
269366.0,30842
0.0,5063
374066.0,38121
207098.0,17129
449934.0,25242
55408.0,8510
68412.0,16887
280162.0,31244
0.0,2360
10181.0,5736
98736.0,3486
0.0,28003
2177.0,3870
10214.0,751
18332.0,1041
1720.0,2138
68918.0,16907
62071.0,2064
26662.0,6174
0.0,398
19414.0,5622
239238.0,19217
70849.0,9901
825.0,499
25048.0,1572
119.0,159
232704.0,29681
147937.0,10895
23372.0,2954
30935.0,2490
0.0,39284
94072.0,23814
16.0,2
0.0,0
0.0,0
25961.0,2998
28462.0,1607
0.0,686
172786.0,9467
53432.0,7014
100117.0,3495
8935.0,705
0.0,74
878.0,601
0.0,7693
2.0,12
129211.0,26322
46106.0,4053
87344.0,3336
25733.0,2206
3523.0,2244
38067.0,2074
5634.0,1229
141445.0,4162
0.0,18412
13864.0,2365
242193.0,30332
370361.0,14258
12590.0,6950
16172.0,6602
23131.0,1428
3.0,12
0.0,25185
228355.0,28090
259769.0,30632
475707.0,20071
66414.0,2941
73701.0,2366
0.0,10891
129024.0,3883
588.0,146
89886.0,17949
0.0,0
37645.0,8790
0.0,0
1119.0,839
0.0,123
503109.0,16960
0.0,1342
89779.0,11102
428363.0,24820
6017.0,373
7729.0,5040
0.0,18217
310512.0,35857
85314.0,11015
0.0,658
148915.0,13835
122118.0,8552
132746.0,26650
13575.0,858
105399.0,21009
2580.0,4554
0.0,0
235259.0,30189
0.0,542
13755.0,1768
1720.0,2031
0.0,2322
0.0,2843
128759.0,26247
0.0,8412
141831.0,26942
5.0,1114
206902.0,14792
101236.0,19718
13320.0,1694
3098.0,127
0.0,1565
0.0,7074
33020.0,1796
0.0,55577
0.0,0
0.0,0
46006.0,2411
0.0,12112
0.0,15361
0.0,6244
350938.0,37291
18618.0,882
21327.0,1243
201125.0,28917
83157.0,8888
23384.0,1472
0.0,8342
20.0,3
1.0,0
539380.0,26575
18380.0,2527
0.0,0
147767.0,4330
1277.0,197
0.0,0
281098.0,31326
921.0,1471
6138.0,1766
74231.0,3555
76033.0,10723
10284.0,1598
0.0,24389
1720.0,847
17429.0,805
0.0,492
237784.0,30259
17983.0,825
60.0,142
3026.0,793
10398.0,766
65365.0,8223
38008.0,2933
1928.0,8461
228209.0,12164
5005.0,5321
133141.0,13255
450158.0,16503
723.0,2245
81614.0,3263
0.0,0
207056.0,14797
11837.0,1578
244645.0,30372
58417.0,16109
1720.0,2194
56774.0,19886
215638.0,26856
0.0,8516
28807.0,8161
15956.0,3707
3782.0,176
1945.0,2664
191452.0,13868
14151.0,6774
124.0,7
11107.0,2152
35809.0,1845
143555.0,27024
9913.0,6188
106560.0,24382
18112.0,838
216715.0,15008
12593.0,1699
49448.0,14225
0.0,0
50319.0,6496
340669.0,36744
277412.0,13212
1284.0,190
0.0,0
25947.0,2984
146.0,7
128789.0,22439
253343.0,12937
505.0,142
35451.0,3222
27310.0,2305
0.0,679
34497.0,1941
34656.0,1829
17430.0,996
38819.0,1904
251152.0,12822
97770.0,4939
0.0,25166
17998.0,825
558217.0,20872
27379.0,3036
277.0,1012
3470.0,834
21742.0,2739
52972.0,3031
6590.0,6147
25885.0,2984
24548.0,2121
75319.0,10471
36967.0,8667
0.0,29258
528946.0,20519
210937.0,14880
520649.0,17191
472349.0,19060
414.0,1588
62492.0,2845
1720.0,819
540.0,91
34111.0,2889
0.0,0
16475.0,1842
6856.0,1833
0.0,61444
28652.0,8154
28998.0,8194
22667.0,2320
0.0,282
0.0,0
7788.0,4961
4804.0,2443
2331.0,250
517615.0,20441
179027.0,12112
156551.0,4373
0.0,0
141445.0,4162
339263.0,36675
387.0,126
424559.0,16206
9571.0,3381
432867.0,16302
8910.0,1955
10755.0,776
89210.0,3341
63452.0,17344
0.0,39180
23620.0,1502
0.0,23826
76196.0,2464
0.0,28929
0.0,4607
469476.0,18536
101560.0,19783
77556.0,10809
250895.0,14597
0.0,7541
0.0,0
23691.0,1393
0.0,496
50861.0,6611
492300.0,25844
6259.0,10313
40977.0,2217
66517.0,3450
4035.0,1590
200095.0,67608
131528.0,26589
97195.0,4934
12139.0,6925
517552.0,26170
10974.0,4659
0.0,7910
76289.0,8632
102701.0,4988
37446.0,5025
27607.0,1591
8725.0,658
9855.0,740
391327.0,34404
0.0,297
128985.0,8193
0.0,13120
0.0,5883
6961.0,5705
335194.0,33651
9673.0,2023
415.0,131
874.0,595
111956.0,7677
68594.0,8322
0.0,75
0.0,114
535.0,37
2656.0,1223
58501.0,16745
0.0,7897
0.0,0
338.0,114
1720.0,1138
8503.0,693
241739.0,12479
206458.0,14772
31543.0,1817
0.0,4405
4317.0,5476
0.0,1372
104227.0,21155
245582.0,14422
0.0,27469
38246.0,8853
832.0,507
32881.0,8337
104891.0,20779
1979.0,4348
51783.0,19382
1367.0,509
0.0,3250
0.0,1185
0.0,0
12874.0,2304
154647.0,27783
63003.0,2078
96164.0,4876
309438.0,35776
1790.0,1021
161602.0,11570
55254.0,16060
400896.0,34567
0.0,1862
150307.0,11336
1468.0,2089
80351.0,2569
81714.0,10922
103871.0,7402
214265.0,11710
10629.0,2103
113310.0,5166
13452.0,7081
0.0,38298
607.0,42
27439.0,3039
0.0,2793
125238.0,22226
24023.0,7263
434952.0,25084
130654.0,26496
3098.0,441
3830.0,3407
0.0,37
268338.0,13149
10531.0,766
8007.0,6384
0.0,35544
409694.0,23106
478193.0,16801
7413.0,1477
16323.0,6623
870.0,577
0.0,15038
123376.0,3666
595139.0,21479
113967.0,7801
62628.0,3846
0.0,2745
0.0,97
0.0,165
169221.0,25028
347472.0,14019
57877.0,9281
232319.0,18993
29942.0,8279
38262.0,1888
96.0,256
89788.0,11102
1083.0,757
0.0,0
6411.0,1786
141749.0,13681
520737.0,26231
456572.0,25323
0.0,0
0.0,5531
7228.0,1437
0.0,0
7044.0,3113
897.0,624
269366.0,30842
104101.0,9944
31090.0,1791
1367.0,505
2339.0,1163
447.0,1720
64521.0,4029
0.0,81
551011.0,26777
